Date,Mean_Daily_Discharge_cfs,Mean_Daily_Discharge_cms
2019-08-05 ,221,6.258023097
2019-08-06 ,214,6.059805171
2019-08-07 ,186,5.266933466
2019-08-08 ,187,5.295250313
2019-08-09 ,185,5.23861662
2019-08-10 ,185,5.23861662
2019-08-11 ,186,5.266933466
2019-08-12 ,181,5.125349233
2019-08-13 ,187,5.295250313
2019-08-14 ,187,5.295250313
2019-08-15 ,187,5.295250313
2019-08-16 ,185,5.23861662
2019-08-17 ,186,5.266933466
2019-08-18 ,188,5.323567159
2019-08-19 ,183,5.181982926
2019-08-20 ,183,5.181982926
2019-08-21 ,179,5.06871554
2019-08-22 ,181,5.125349233
2019-08-23 ,181,5.125349233
2019-08-24 ,183,5.181982926
2019-08-25 ,180,5.097032387
2019-08-26 ,179,5.06871554
2019-08-27 ,178,5.040398693
2019-08-28 ,177,5.012081847
2019-08-29 ,176,4.983765
2019-08-30 ,176,4.983765
2019-08-31 ,173,4.89881446
2019-09-01 ,172,4.870497614
2019-09-02 ,172,4.870497614
2019-09-03 ,174,4.927131307
2019-09-04 ,172,4.870497614
2019-09-05 ,170,4.813863921
2019-09-06 ,170,4.813863921
2019-09-07 ,173,4.89881446
2019-09-08 ,171,4.842180767
2019-09-09 ,174,4.927131307
2019-09-10 ,193,5.465151392
2019-09-11 ,193,5.465151392
2019-09-12 ,205,5.804953551
2019-09-13 ,200,5.663369318
2019-09-14 ,201,5.691686165
2019-09-15 ,196,5.550101932
2019-09-16 ,192,5.436834546
2019-09-17 ,187,5.295250313
2019-09-18 ,188,5.323567159
2019-09-19 ,190,5.380200852
2019-09-20 ,192,5.436834546
2019-09-21 ,191,5.408517699
2019-09-22 ,232,6.569508409
2019-09-23 ,208,5.889904091
2019-09-24 ,202,5.720003012
2019-09-25 ,205,5.804953551
2019-09-26 ,205,5.804953551
2019-09-27 ,212,6.003171478
2019-09-28 ,207,5.861587245
2019-09-29 ,238,6.739409489
2019-09-30 ,230,6.512874716
2019-10-01 ,281,7.957033892
2019-10-02 ,310,8.778222444
2019-10-03 ,347,9.825945767
2019-10-04 ,372,10.53386693
2019-10-05 ,381,10.78871855
2019-10-06 ,379,10.73208486
2019-10-07 ,384,10.87366909
2019-10-08 ,390,11.04357017
2019-10-09 ,449,12.71426412
2019-10-10 ,473,13.39386844
2019-10-11 ,493,13.96020537
2019-10-12 ,471,13.33723474
2019-10-13 ,474,13.42218528
2019-10-14 ,458,12.96911574
2019-10-15 ,472,13.36555159
2019-10-16 ,490,13.87525483
2019-10-17 ,498,14.1017896
2019-10-18 ,474,13.42218528
2019-10-19 ,482,13.64872006
2019-10-20 ,510,14.44159176
2019-10-21 ,520,14.72476023
2019-10-22 ,523,14.80971077
2019-10-23 ,514,14.55485915
2019-10-24 ,480,13.59208636
2019-10-25 ,472,13.36555159
2019-10-26 ,466,13.19565051
2019-10-27 ,465,13.16733367
2019-10-28 ,461,13.05406628
2019-10-29 ,470,13.3089179
