Date,Mean_Daily_Discharge_cfs,Mean_Daily_Discharge_cms,Discharge_Scaled
2005-01-10,20.1,0.569168616,1.138337233
2005-01-11,19.7,0.557841878,1.115683756
2005-01-12,40.7,1.152495656,2.304991313
2005-01-13,115,3.256437358,6.512874716
2005-01-14,85.7,2.426753753,4.853507506
2005-01-15,61.6,1.74431775,3.4886355
2005-01-16,44,1.24594125,2.4918825
2005-01-17,39.2,1.110020386,2.220040773
2005-01-18,24.3,0.688099372,1.376198744
2005-01-19,23.4,0.66261421,1.325228421
2005-01-20,16.8,0.475723023,0.951446045
2005-01-21,5.37,0.152061466,0.304122932
2005-01-22,14.1,0.399267537,0.798535074
2005-01-23,15.2,0.430416068,0.860832136
2005-01-24,14.3,0.404930906,0.809861813
2005-01-25,16.7,0.472891338,0.945782676
2005-01-26,17.1,0.484218077,0.968436153
2005-01-27,15.6,0.441742807,0.883485614
2005-01-28,7.29,0.206429812,0.412859623
2005-01-29,21.5,0.608812202,1.217624403
2005-01-30,47.5,1.345050213,2.690100426
2005-01-31,39.7,1.12417881,2.248357619
2005-02-01,30.5,0.863663821,1.727327642
2005-02-02,31.8,0.900475722,1.800951443
2005-02-03,31.4,0.889148983,1.778297966
2005-02-04,29.2,0.82685192,1.653703841
2005-02-05,38.2,1.08170354,2.16340708
2005-02-06,141,3.992675369,7.985350739
2005-02-07,406,11.49663972,22.99327943
2005-02-08,528,14.951295,29.90259
2005-02-09,285,8.070301279,16.14060256
2005-02-10,93.1,2.636298418,5.272596835
2005-02-11,62.6,1.772634597,3.545269193
2005-02-12,62.9,1.781129651,3.562259301
2005-02-13,71.5,2.024654531,4.049309063
2005-02-14,290,8.211885512,16.42377102
2005-02-15,480,13.59208636,27.18417273
2005-02-16,344,9.740995228,19.48199046
2005-02-17,139,3.936041676,7.872083353
2005-02-18,73.8,2.089783278,4.179566557
2005-02-19,63.2,1.789624705,3.579249409
2005-02-20,52.4,1.483802761,2.967605523
2005-02-21,57,1.614060256,3.228120511
2005-02-22,47.5,1.345050213,2.690100426
2005-02-23,48.4,1.370535375,2.74107075
2005-02-24,47.3,1.339386844,2.678773688
2005-02-25,49.4,1.398852222,2.797704443
2005-02-26,52.8,1.4951295,2.990259
2005-02-27,51.9,1.469644338,2.939288676
2005-02-28,50.4,1.427169068,2.854338136
2005-03-01,47.7,1.350713582,2.701427165
2005-03-02,47.8,1.353545267,2.707090534
2005-03-03,48.3,1.36770369,2.735407381
2005-03-04,51.5,1.458317599,2.916635199
2005-03-05,57.4,1.625386994,3.250773989
2005-03-06,137,3.879407983,7.758815966
2005-03-07,415,11.75149134,23.50298267
2005-03-08,395,11.1851544,22.37030881
2005-03-09,127,3.596239517,7.192479034
2005-03-10,78.2,2.214377403,4.428754807
2005-03-11,68.8,1.948199046,3.896398091
2005-03-12,60,1.699010796,3.398021591
2005-03-13,51.7,1.463980969,2.927961938
2005-03-14,47.7,1.350713582,2.701427165
2005-03-15,51.1,1.446990861,2.893981722
2005-03-16,57.9,1.639545418,3.279090835
2005-03-17,65.7,1.860416821,3.720833642
2005-03-18,59.8,1.693347426,3.386694852
2005-03-19,54.4,1.540436455,3.080872909
2005-03-20,58,1.642377102,3.284754205
2005-03-21,61.3,1.735822696,3.471645392
2005-03-22,74.7,2.11526844,4.230536881
2005-03-23,114,3.228120511,6.456241023
2005-03-24,203,5.748319858,11.49663972
2005-03-25,191,5.408517699,10.8170354
2005-03-26,120,3.398021591,6.796043182
2005-03-27,104,2.944952046,5.889904091
2005-03-28,100,2.831684659,5.663369318
2005-03-29,102,2.888318352,5.776636705
2005-03-30,114,3.228120511,6.456241023
2005-03-31,158,4.474061762,8.948123523
2005-04-01,122,3.454655284,6.909310568
2005-04-02,86.6,2.452238915,4.90447783
2005-04-03,78.2,2.214377403,4.428754807
2005-04-04,81.7,2.313486367,4.626972733
2005-04-05,76.4,2.16340708,4.326814159
2005-04-06,68.5,1.939703992,3.879407983
2005-04-07,64.4,1.823604921,3.647209841
2005-04-08,75.2,2.129426864,4.258853727
2005-04-09,67.3,1.905723776,3.811447551
2005-04-10,74.2,2.101110017,4.202220034
2005-04-11,64,1.812278182,3.624556364
2005-04-12,70.2,1.987842631,3.975685262
2005-04-13,66.7,1.888733668,3.777467335
2005-04-14,61.4,1.738654381,3.477308761
2005-04-15,57.9,1.639545418,3.279090835
2005-04-16,64,1.812278182,3.624556364
2005-04-17,60.8,1.721664273,3.443328546
2005-04-18,59.1,1.673525634,3.347051267
2005-04-19,43.8,1.240277881,2.480555761
2005-04-20,100,2.831684659,5.663369318
2005-04-21,55.7,1.577248355,3.15449671
2005-04-22,80.7,2.28516952,4.57033904
2005-04-23,49.8,1.41017896,2.820357921
2005-04-24,51.5,1.458317599,2.916635199
2005-04-25,44.2,1.251604619,2.503209239
2005-04-26,74.9,2.12093181,4.241863619
2005-04-27,60.9,1.724495957,3.448991915
2005-04-28,60.2,1.704674165,3.40934833
2005-04-29,52.5,1.486634446,2.973268892
2005-04-30,53.9,1.526278031,3.052556063
2005-05-01,52.1,1.475307707,2.950615415
2005-05-02,62.4,1.766971227,3.533942455
2005-05-03,56.7,1.605565202,3.211130404
2005-05-04,53.1,1.503624554,3.007249108
2005-05-05,50.7,1.435664122,2.871328244
2005-05-06,62.1,1.758476173,3.516952347
2005-05-07,65.5,1.854753452,3.709506904
2005-05-08,48.4,1.370535375,2.74107075
2005-05-09,43.7,1.237446196,2.474892392
2005-05-10,72.7,2.058634747,4.117269494
2005-05-11,98.9,2.800536128,5.601072256
2005-05-12,50.6,1.432832438,2.865664875
2005-05-13,68.7,1.945367361,3.890734722
2005-05-14,65.5,1.854753452,3.709506904
2005-05-15,81.1,2.296496259,4.592992517
2005-05-16,60.4,1.710337534,3.420675068
2005-05-17,58.2,1.648040472,3.296080943
2005-05-18,55.4,1.568753301,3.137506602
2005-05-19,78.4,2.220040773,4.440081546
2005-05-20,50.3,1.424337384,2.848674767
2005-05-21,54.1,1.531941401,3.063882801
2005-05-22,54.3,1.53760477,3.07520954
2005-05-23,59.7,1.690515742,3.381031483
2005-05-24,44.8,1.268594727,2.537189455
2005-05-25,38.9,1.101525332,2.203050665
2005-05-26,51.1,1.446990861,2.893981722
2005-05-27,53.4,1.512119608,3.024239216
2005-05-28,51.4,1.455485915,2.91097183
2005-05-29,48.3,1.36770369,2.735407381
2005-05-30,48.2,1.364872006,2.729744011
2005-05-31,44.6,1.262931358,2.525862716
2005-06-01,44.7,1.265763043,2.531526085
2005-06-02,35.6,1.008079739,2.016159477
2005-06-03,48.9,1.384693798,2.769387597
2005-06-04,38.1,1.078871855,2.15774371
2005-06-05,22.6,0.639960733,1.279921466
2005-06-06,70.4,1.993506,3.987012
2005-06-07,40.4,1.144000602,2.288001205
2005-06-08,35.5,1.005248054,2.010496108
2005-06-09,40.7,1.152495656,2.304991313
2005-06-10,24.1,0.682436003,1.364872006
2005-06-11,30.7,0.86932719,1.738654381
2005-06-12,43.8,1.240277881,2.480555761
2005-06-13,33.7,0.95427773,1.90855546
2005-06-14,33.6,0.951446045,1.902892091
2005-06-15,55.8,1.58008004,3.16016008
2005-06-16,43.1,1.220456088,2.440912176
2005-06-17,32.9,0.931624253,1.863248506
2005-06-18,34.7,0.982594577,1.965189153
2005-06-19,35.4,1.002416369,2.004832739
2005-06-20,30.9,0.87499056,1.749981119
2005-06-21,34.3,0.971267838,1.942535676
2005-06-22,30.4,0.860832136,1.721664273
2005-06-23,24.1,0.682436003,1.364872006
2005-06-24,35.4,1.002416369,2.004832739
2005-06-25,35.5,1.005248054,2.010496108
2005-06-26,31.9,0.903307406,1.806614813
2005-06-27,26.9,0.761723173,1.523446347
2005-06-28,54.4,1.540436455,3.080872909
2005-06-29,22.2,0.628633994,1.257267989
2005-06-30,19.2,0.543683455,1.087366909
2005-07-01,61.7,1.747149435,3.494298869
2005-07-02,31.6,0.894812352,1.789624705
2005-07-03,35.4,1.002416369,2.004832739
2005-07-04,51.7,1.463980969,2.927961938
2005-07-05,34.8,0.985426261,1.970852523
2005-07-06,36.1,1.022238162,2.044476324
2005-07-07,31.8,0.900475722,1.800951443
2005-07-08,31.1,0.880653929,1.761307858
2005-07-09,32.5,0.920297514,1.840595028
2005-07-10,33.8,0.957109415,1.91421883
2005-07-11,32.9,0.931624253,1.863248506
2005-07-12,38.5,1.090198594,2.180397188
2005-07-13,19.3,0.546515139,1.093030278
2005-07-14,26.4,0.74756475,1.4951295
2005-07-15,22,0.622970625,1.24594125
2005-07-16,29.9,0.846673713,1.693347426
2005-07-17,17.8,0.504039869,1.008079739
2005-07-18,32.1,0.908970776,1.817941551
2005-07-19,35.7,1.010911423,2.021822847
2005-07-20,51.3,1.45265423,2.90530846
2005-07-21,61.4,1.738654381,3.477308761
2005-07-22,50.7,1.435664122,2.871328244
2005-07-23,31.4,0.889148983,1.778297966
2005-07-24,58.8,1.66503058,3.330061159
2005-07-25,33.8,0.957109415,1.91421883
2005-07-26,73.1,2.069961486,4.139922972
2005-07-27,47.5,1.345050213,2.690100426
2005-07-28,36.3,1.027901531,2.055803063
2005-07-29,46.4,1.313901682,2.627803364
2005-07-30,22.5,0.637129048,1.274258097
2005-07-31,40.3,1.141168918,2.282337835
2005-08-01,32,0.906139091,1.812278182
2005-08-02,29.7,0.841010344,1.682020688
2005-08-03,19,0.538020085,1.07604017
2005-08-04,53.7,1.520614662,3.041229324
2005-08-05,41.7,1.180812503,2.361625006
2005-08-06,36.6,1.036396585,2.072793171
2005-08-07,33.5,0.948614361,1.897228722
2005-08-08,31.1,0.880653929,1.761307858
2005-08-09,33.8,0.957109415,1.91421883
2005-08-10,32.3,0.914634145,1.82926829
2005-08-11,31.2,0.883485614,1.766971227
2005-08-12,47,1.33089179,2.66178358
2005-08-13,41.1,1.163822395,2.32764479
2005-08-14,33.9,0.959941099,1.919882199
2005-08-15,33.2,0.940119307,1.880238614
2005-08-16,35.1,0.993921315,1.987842631
2005-08-17,28.5,0.807030128,1.614060256
2005-08-18,31.8,0.900475722,1.800951443
2005-08-19,46.7,1.322396736,2.644793472
2005-08-20,34.4,0.974099523,1.948199046
2005-08-21,40.1,1.135505548,2.271011097
2005-08-22,36.6,1.036396585,2.072793171
2005-08-23,36.2,1.025069847,2.050139693
2005-08-24,33.4,0.945782676,1.891565352
2005-08-25,33.7,0.95427773,1.90855546
2005-08-26,35.4,1.002416369,2.004832739
2005-08-27,34.8,0.985426261,1.970852523
2005-08-28,50.3,1.424337384,2.848674767
2005-08-29,36.5,1.033564901,2.067129801
2005-08-30,37.5,1.061881747,2.123763494
2005-08-31,31.6,0.894812352,1.789624705
2005-09-01,30.2,0.855168767,1.710337534
2005-09-02,38.7,1.095861963,2.191723926
2005-09-03,26.9,0.761723173,1.523446347
2005-09-04,37.7,1.067545117,2.135090233
2005-09-05,28.5,0.807030128,1.614060256
2005-09-06,38.8,1.098693648,2.197387296
2005-09-07,45.1,1.277089781,2.554179563
2005-09-08,30.6,0.866495506,1.732991011
2005-09-09,27.9,0.79004002,1.58008004
2005-09-10,30.4,0.860832136,1.721664273
2005-09-11,36.3,1.027901531,2.055803063
2005-09-12,21.9,0.62013894,1.240277881
2005-09-13,38.7,1.095861963,2.191723926
2005-09-14,46.6,1.319565051,2.639130102
2005-09-15,37.5,1.061881747,2.123763494
2005-09-16,34.1,0.965604469,1.931208938
2005-09-17,31.5,0.891980668,1.783961335
2005-09-18,37.1,1.050555009,2.101110017
2005-09-19,36.2,1.025069847,2.050139693
2005-09-20,34.9,0.988257946,1.976515892
2005-09-21,14.6,0.41342596,0.82685192
2005-09-22,88.5,2.506040923,5.012081847
2005-09-23,40,1.132673864,2.265347727
2005-09-24,37.1,1.050555009,2.101110017
2005-09-25,44.7,1.265763043,2.531526085
2005-09-26,59.4,1.682020688,3.364041375
2005-09-27,32.2,0.91180246,1.823604921
2005-09-28,54.6,1.546099824,3.092199648
2005-09-29,18.6,0.526693347,1.053386693
2005-09-30,44.9,1.271426412,2.542852824
2005-10-01,43.5,1.231782827,2.463565654
2005-10-02,18.9,0.535188401,1.070376801
2005-10-03,40.9,1.158159026,2.316318051
2005-10-04,35.1,0.993921315,1.987842631
2005-10-05,34.4,0.974099523,1.948199046
2005-10-06,59.1,1.673525634,3.347051267
2005-10-07,41.3,1.169485764,2.338971528
2005-10-08,29.6,0.838178659,1.676357318
2005-10-09,28.9,0.818356867,1.636713733
2005-10-10,28.8,0.815525182,1.631050364
2005-10-11,31.3,0.886317298,1.772634597
2005-10-12,30.2,0.855168767,1.710337534
2005-10-13,31.4,0.889148983,1.778297966
2005-10-14,30.7,0.86932719,1.738654381
2005-10-15,33.4,0.945782676,1.891565352
2005-10-16,28.6,0.809861813,1.619723625
2005-10-17,30.8,0.872158875,1.74431775
2005-10-18,13.6,0.385109114,0.770218227
2005-10-19,51.3,1.45265423,2.90530846
2005-10-20,27.6,0.781544966,1.563089932
2005-10-21,27.4,0.775881597,1.551763193
2005-10-22,30.3,0.858000452,1.716000903
2005-10-23,40.6,1.149663972,2.299327943
2005-10-24,22.7,0.642792418,1.285584835
2005-10-25,25.3,0.716416219,1.432832438
2005-10-26,22.4,0.634297364,1.268594727
2005-10-27,22.7,0.642792418,1.285584835
2005-10-28,20.5,0.580495355,1.16099071
2005-10-29,8.89,0.251736766,0.503473532
2005-10-30,35.1,0.993921315,1.987842631
2005-10-31,33.8,0.957109415,1.91421883
2005-11-01,31.9,0.903307406,1.806614813
2005-11-02,8.89,0.251736766,0.503473532
2005-11-03,68.2,1.931208938,3.862417875
2005-11-04,36.5,1.033564901,2.067129801
2005-11-05,60.8,1.721664273,3.443328546
2005-11-06,40,1.132673864,2.265347727
2005-11-07,65.9,1.86608019,3.732160381
2005-11-08,40.1,1.135505548,2.271011097
2005-11-09,45,1.274258097,2.548516193
2005-11-10,39.4,1.115683756,2.231367511
2005-11-11,43.3,1.226119457,2.452238915
2005-11-12,-12.1,-0.342633844,-0.685267688
2005-11-13,92.4,2.616476625,5.23295325
2005-11-14,82.9,2.347466582,4.694933165
2005-11-15,33.3,0.942950992,1.885901983
2005-11-16,55.8,1.58008004,3.16016008
2005-11-17,73.5,2.081288225,4.162576449
2005-11-18,46.1,1.305406628,2.610813256
2005-11-19,63.7,1.803783128,3.607566256
2005-11-20,22.6,0.639960733,1.279921466
2005-11-21,78.6,2.225704142,4.451408284
2005-11-22,37.7,1.067545117,2.135090233
2005-11-23,50.9,1.441327492,2.882654983
2005-11-24,50.1,1.418674014,2.837348029
2005-11-25,40.2,1.138337233,2.276674466
2005-11-26,43.5,1.231782827,2.463565654
2005-11-27,54.5,1.543268139,3.086536279
2005-11-28,7.73,0.218889224,0.437778448
2005-11-29,104,2.944952046,5.889904091
2005-11-30,71.1,2.013327793,4.026655585
2005-12-01,46.4,1.313901682,2.627803364
2005-12-02,39.8,1.127010494,2.254020989
2005-12-03,45.3,1.282753151,2.565506301
2005-12-04,43.7,1.237446196,2.474892392
2005-12-05,42.2,1.194970926,2.389941852
2005-12-06,39.9,1.129842179,2.259684358
2005-12-07,37.3,1.056218378,2.112436756
2005-12-08,37.8,1.070376801,2.140753602
2005-12-09,34.9,0.988257946,1.976515892
2005-12-10,38.3,1.084535224,2.169070449
2005-12-11,33.1,0.937287622,1.874575244
2005-12-12,28.8,0.815525182,1.631050364
2005-12-13,26.4,0.74756475,1.4951295
2005-12-14,36.4,1.030733216,2.061466432
2005-12-15,37.7,1.067545117,2.135090233
2005-12-16,38.4,1.087366909,2.174733818
2005-12-17,33.5,0.948614361,1.897228722
2005-12-18,32.4,0.91746583,1.834931659
2005-12-19,30.6,0.866495506,1.732991011
2005-12-20,41.8,1.183644188,2.367288375
2005-12-21,41.8,1.183644188,2.367288375
2005-12-22,41.4,1.172317449,2.344634898
2005-12-23,49.5,1.401683906,2.803367813
2005-12-24,47.1,1.333723474,2.667446949
2005-12-25,39.3,1.112852071,2.225704142
2005-12-26,35.7,1.010911423,2.021822847
2005-12-27,48.6,1.376198744,2.752397489
2005-12-28,46.3,1.311069997,2.622139994
2005-12-29,46,1.302574943,2.605149886
2005-12-30,36.8,1.042059955,2.084119909
2005-12-31,42.1,1.192139242,2.384278483
2006-01-01,45.4,1.285584835,2.571169671
2006-01-02,70,1.982179261,3.964358523
2006-01-03,96.9,2.743902435,5.48780487
2006-01-04,79.1,2.239862565,4.479725131
2006-01-05,69.3,1.962357469,3.924714938
2006-01-06,42,1.189307557,2.378615114
2006-01-07,59.9,1.696179111,3.392358222
2006-01-08,55.3,1.565921617,3.131843233
2006-01-09,44.7,1.265763043,2.531526085
2006-01-10,43.6,1.234614511,2.469229023
2006-01-11,47,1.33089179,2.66178358
2006-01-12,49.9,1.413010645,2.82602129
2006-01-13,48.2,1.364872006,2.729744011
2006-01-14,40.1,1.135505548,2.271011097
2006-01-15,43.7,1.237446196,2.474892392
2006-01-16,43.7,1.237446196,2.474892392
2006-01-17,35.5,1.005248054,2.010496108
2006-01-18,35.7,1.010911423,2.021822847
2006-01-19,40.7,1.152495656,2.304991313
2006-01-20,39.6,1.121347125,2.24269425
2006-01-21,34.5,0.976931207,1.953862415
2006-01-22,40,1.132673864,2.265347727
2006-01-23,29.1,0.824020236,1.648040472
2006-01-24,43,1.217624403,2.435248807
2006-01-25,38.7,1.095861963,2.191723926
2006-01-26,27.6,0.781544966,1.563089932
2006-01-27,46.9,1.328060105,2.65612021
2006-01-28,50.7,1.435664122,2.871328244
2006-01-29,62.1,1.758476173,3.516952347
2006-01-30,73,2.067129801,4.134259602
2006-01-31,46.7,1.322396736,2.644793472
2006-02-01,46.8,1.325228421,2.650456841
2006-02-02,48.9,1.384693798,2.769387597
2006-02-03,38.5,1.090198594,2.180397188
2006-02-04,50.7,1.435664122,2.871328244
2006-02-05,40.4,1.144000602,2.288001205
2006-02-06,37.1,1.050555009,2.101110017
2006-02-07,40.5,1.146832287,2.293664574
2006-02-08,35.2,0.996753,1.993506
2006-02-09,34.8,0.985426261,1.970852523
2006-02-10,38.2,1.08170354,2.16340708
2006-02-11,30.6,0.866495506,1.732991011
2006-02-12,30.2,0.855168767,1.710337534
2006-02-13,33.5,0.948614361,1.897228722
2006-02-14,35.2,0.996753,1.993506
2006-02-15,36.9,1.044891639,2.089783278
2006-02-16,22.9,0.648455787,1.296911574
2006-02-17,28.5,0.807030128,1.614060256
2006-02-18,26.8,0.758891489,1.517782977
2006-02-19,22.8,0.645624102,1.291248205
2006-02-20,27.1,0.767386543,1.534773085
2006-02-21,29.7,0.841010344,1.682020688
2006-02-22,31.4,0.889148983,1.778297966
2006-02-23,32.1,0.908970776,1.817941551
2006-02-24,31.5,0.891980668,1.783961335
2006-02-25,32.9,0.931624253,1.863248506
2006-02-26,28.8,0.815525182,1.631050364
2006-02-27,31.8,0.900475722,1.800951443
2006-02-28,29.1,0.824020236,1.648040472
2006-03-01,32.6,0.923129199,1.846258398
2006-03-02,32.4,0.91746583,1.834931659
2006-03-03,31.3,0.886317298,1.772634597
2006-03-04,29.9,0.846673713,1.693347426
2006-03-05,32.6,0.923129199,1.846258398
2006-03-06,36.4,1.030733216,2.061466432
2006-03-07,34.7,0.982594577,1.965189153
2006-03-08,50.3,1.424337384,2.848674767
2006-03-09,98.1,2.777882651,5.555765301
2006-03-10,84.2,2.384278483,4.768556966
2006-03-11,78.6,2.225704142,4.451408284
2006-03-12,99.2,2.809031182,5.618062364
2006-03-13,71,2.010496108,4.020992216
2006-03-14,111,3.143169972,6.286339943
2006-03-15,81.4,2.304991313,4.609982625
2006-03-16,70,1.982179261,3.964358523
2006-03-17,48.6,1.376198744,2.752397489
2006-03-18,51.7,1.463980969,2.927961938
2006-03-19,50,1.41584233,2.831684659
2006-03-20,102,2.888318352,5.776636705
2006-03-21,1.63,0.04615646,0.09231292
2006-03-22,49.6,1.404515591,2.809031182
2006-03-23,46,1.302574943,2.605149886
2006-03-24,44.7,1.265763043,2.531526085
2006-03-25,45.6,1.291248205,2.582496409
2006-03-26,45.4,1.285584835,2.571169671
2006-03-27,57.5,1.628218679,3.256437358
2006-03-28,37,1.047723324,2.095446648
2006-03-29,36.6,1.036396585,2.072793171
2006-03-30,30.5,0.863663821,1.727327642
2006-03-31,26.7,0.756059804,1.512119608
2006-04-01,93.3,2.641961787,5.283923574
2006-04-02,55.6,1.574416671,3.148833341
2006-04-03,83,2.350298267,4.700596534
2006-04-04,81,2.293664574,4.587329148
2006-04-05,64.4,1.823604921,3.647209841
2006-04-06,60.6,1.716000903,3.432001807
2006-04-07,140,3.964358523,7.928717046
2006-04-08,149,4.219210142,8.438420284
2006-04-09,88.1,2.494714185,4.98942837
2006-04-10,69.7,1.973684207,3.947368415
2006-04-11,58,1.642377102,3.284754205
2006-04-12,82.4,2.333308159,4.666616318
2006-04-13,64.7,1.832099975,3.664199949
2006-04-14,68.2,1.931208938,3.862417875
2006-04-15,65.7,1.860416821,3.720833642
2006-04-16,82.5,2.336139844,4.672279688
2006-04-17,72.6,2.055803063,4.111606125
2006-04-18,74.9,2.12093181,4.241863619
2006-04-19,60.9,1.724495957,3.448991915
2006-04-20,53.5,1.514951293,3.029902585
2006-04-21,65.4,1.851921767,3.703843534
2006-04-22,64.4,1.823604921,3.647209841
2006-04-23,59.3,1.679189003,3.358378006
2006-04-24,67,1.897228722,3.794457443
2006-04-25,35.2,0.996753,1.993506
2006-04-26,58.9,1.667862264,3.335724529
2006-04-27,53.3,1.509287923,3.018575847
2006-04-28,47.8,1.353545267,2.707090534
2006-04-29,49.3,1.396020537,2.792041074
2006-04-30,96.5,2.732575696,5.465151392
2006-05-01,123,3.482972131,6.965944262
2006-05-02,120,3.398021591,6.796043182
2006-05-03,82.7,2.341803213,4.683606426
2006-05-04,75.7,2.143585287,4.287170574
2006-05-05,65,1.840595028,3.681190057
2006-05-06,51.4,1.455485915,2.91097183
2006-05-07,54.7,1.548931509,3.097863017
2006-05-08,48.4,1.370535375,2.74107075
2006-05-09,61.7,1.747149435,3.494298869
2006-05-10,62.2,1.761307858,3.522615716
2006-05-11,62.6,1.772634597,3.545269193
2006-05-12,119,3.369704744,6.739409489
2006-05-13,105,2.973268892,5.946537784
2006-05-14,90.5,2.562674617,5.125349233
2006-05-15,61.1,1.730159327,3.460318654
2006-05-16,73.3,2.075624855,4.15124971
2006-05-17,83.2,2.355961636,4.711923273
2006-05-18,90.3,2.557011247,5.114022495
2006-05-19,71.8,2.033149585,4.066299171
2006-05-20,66.7,1.888733668,3.777467335
2006-05-21,57.6,1.631050364,3.262100727
2006-05-22,49.8,1.41017896,2.820357921
2006-05-23,54,1.529109716,3.058219432
2006-05-24,41.3,1.169485764,2.338971528
2006-05-25,87.8,2.486219131,4.972438262
2006-05-26,69.5,1.968020838,3.936041676
2006-05-27,62.4,1.766971227,3.533942455
2006-05-28,52,1.472476023,2.944952046
2006-05-29,43.5,1.231782827,2.463565654
2006-05-30,62.4,1.766971227,3.533942455
2006-05-31,47,1.33089179,2.66178358
2006-06-01,48.9,1.384693798,2.769387597
2006-06-02,52.6,1.489466131,2.978932261
2006-06-03,51.1,1.446990861,2.893981722
2006-06-04,45.5,1.28841652,2.57683304
2006-06-05,46.9,1.328060105,2.65612021
2006-06-06,52.1,1.475307707,2.950615415
2006-06-07,59.1,1.673525634,3.347051267
2006-06-08,57.3,1.62255531,3.245110619
2006-06-09,53.1,1.503624554,3.007249108
2006-06-10,63.6,1.800951443,3.601902887
2006-06-11,47.5,1.345050213,2.690100426
2006-06-12,45.7,1.294079889,2.588159779
2006-06-13,47.1,1.333723474,2.667446949
2006-06-14,52,1.472476023,2.944952046
2006-06-15,48.8,1.381862114,2.763724227
2006-06-16,36.1,1.022238162,2.044476324
2006-06-17,41.2,1.16665408,2.333308159
2006-06-18,57.8,1.636713733,3.273427466
2006-06-19,54.5,1.543268139,3.086536279
2006-06-20,41.5,1.175149134,2.350298267
2006-06-21,51.9,1.469644338,2.939288676
2006-06-22,61.2,1.732991011,3.465982023
2006-06-23,34.4,0.974099523,1.948199046
2006-06-24,40.6,1.149663972,2.299327943
2006-06-25,66.6,1.885901983,3.771803966
2006-06-26,75.9,2.149248656,4.298497313
2006-06-27,92.3,2.61364494,5.227289881
2006-06-28,64.6,1.82926829,3.65853658
2006-06-29,57.1,1.61689194,3.233783881
2006-06-30,48.4,1.370535375,2.74107075
2006-07-01,25.8,0.730574642,1.461149284
2006-07-02,65.3,1.849090082,3.698180165
2006-07-03,49.8,1.41017896,2.820357921
2006-07-04,49.5,1.401683906,2.803367813
2006-07-05,42.2,1.194970926,2.389941852
2006-07-06,39.8,1.127010494,2.254020989
2006-07-07,39,1.104357017,2.208714034
2006-07-08,38.1,1.078871855,2.15774371
2006-07-09,58.6,1.65936721,3.318734421
2006-07-10,35,0.991089631,1.982179261
2006-07-11,64.7,1.832099975,3.664199949
2006-07-12,117,3.313071051,6.626142103
2006-07-13,72.2,2.044476324,4.088952648
2006-07-14,58.3,1.650872156,3.301744313
2006-07-15,49.1,1.390357168,2.780714335
2006-07-16,34.4,0.974099523,1.948199046
2006-07-17,62.1,1.758476173,3.516952347
2006-07-18,41.4,1.172317449,2.344634898
2006-07-19,28.3,0.801366759,1.602733517
2006-07-20,89.1,2.523031031,5.046062063
2006-07-21,64,1.812278182,3.624556364
2006-07-22,57.1,1.61689194,3.233783881
2006-07-23,36.8,1.042059955,2.084119909
2006-07-24,50.8,1.438495807,2.876991614
2006-07-25,32.4,0.91746583,1.834931659
2006-07-26,72.6,2.055803063,4.111606125
2006-07-27,76.5,2.166238764,4.332477529
2006-07-28,57.9,1.639545418,3.279090835
2006-07-29,51.6,1.461149284,2.922298568
2006-07-30,45,1.274258097,2.548516193
2006-07-31,31.4,0.889148983,1.778297966
2006-08-01,62.5,1.769802912,3.539605824
2006-08-02,53.6,1.517782977,3.035565955
2006-08-03,39.7,1.12417881,2.248357619
2006-08-04,41.6,1.177980818,2.355961636
2006-08-05,36.3,1.027901531,2.055803063
2006-08-06,78.9,2.234199196,4.468398392
2006-08-07,67.4,1.90855546,3.817110921
2006-08-08,45.4,1.285584835,2.571169671
2006-08-09,46.8,1.325228421,2.650456841
2006-08-10,51.2,1.449822546,2.899645091
2006-08-11,42.6,1.206297665,2.41259533
2006-08-12,41.6,1.177980818,2.355961636
2006-08-13,33,0.934455938,1.868911875
2006-08-14,60,1.699010796,3.398021591
2006-08-15,46.1,1.305406628,2.610813256
2006-08-16,31.7,0.897644037,1.795288074
2006-08-17,52,1.472476023,2.944952046
2006-08-18,44.3,1.254436304,2.508872608
2006-08-19,45.1,1.277089781,2.554179563
2006-08-20,38.6,1.093030278,2.186060557
2006-08-21,45.3,1.282753151,2.565506301
2006-08-22,41.6,1.177980818,2.355961636
2006-08-23,44.7,1.265763043,2.531526085
2006-08-24,87.8,2.486219131,4.972438262
2006-08-25,179,5.06871554,10.13743108
2006-08-26,168,4.757230227,9.514460455
2006-08-27,84.3,2.387110168,4.774220335
2006-08-28,64.6,1.82926829,3.65853658
2006-08-29,60.3,1.707505849,3.415011699
2006-08-30,62.8,1.778297966,3.556595932
2006-08-31,46.7,1.322396736,2.644793472
2006-09-01,48.9,1.384693798,2.769387597
2006-09-02,41.2,1.16665408,2.333308159
2006-09-03,46.7,1.322396736,2.644793472
2006-09-04,62.5,1.769802912,3.539605824
2006-09-05,64.2,1.817941551,3.635883102
2006-09-06,55.5,1.571584986,3.143169972
2006-09-07,47.3,1.339386844,2.678773688
2006-09-08,68.7,1.945367361,3.890734722
2006-09-09,49.3,1.396020537,2.792041074
2006-09-10,52.1,1.475307707,2.950615415
2006-09-11,64.8,1.834931659,3.669863318
2006-09-12,123,3.482972131,6.965944262
2006-09-13,243,6.880993722,13.76198744
2006-09-14,179,5.06871554,10.13743108
2006-09-15,97,2.746734119,5.493468239
